param,mean,median,1.000_CI_LB,1.000_CI_UB
zeta-quantile_param_4218,0.854882,0.907494,0.300835,0.999639
zeta-quantile_param_4219,0.830705,0.858572,0.300146,0.991181
zeta-quantile_param_4220,0.797675,0.810327,0.352792,0.991472
zeta-quantile_param_4221,0.335304,0.157866,0.003364,0.985709
zeta-quantile_param_4222,0.296392,0.159804,0.007209,0.979962
zeta-quantile_param_4223,0.440726,0.442842,0.013234,0.841098
zeta-quantile_param_4224,0.403102,0.361077,0.001816,0.931255
zeta-quantile_param_4225,0.299236,0.079389,0.000385,0.983662
zeta-quantile_param_4226,0.108807,0.092430,0.011486,0.329476
zeta-quantile_param_4227,0.148228,0.116523,0.010376,0.537294
zeta-quantile_param_4228,0.445855,0.445691,0.123489,0.827018
zeta-quantile_param_4229,0.205978,0.126759,0.007534,0.838238
zeta-quantile_param_4230,0.302545,0.264132,0.028294,0.781030
zeta-quantile_param_4231,0.576990,0.600751,0.180065,0.852860
zeta-quantile_param_4232,0.628966,0.652146,0.378898,0.852627
zeta-quantile_param_4233,0.260045,0.272993,0.069853,0.461344
zeta-quantile_param_4234,0.844138,0.885977,0.488763,0.987306
zeta-quantile_param_4235,0.872318,0.917322,0.453645,0.993555
zeta-quantile_param_4236,0.836106,0.936605,0.331805,0.997164
zeta-quantile_param_4237,0.312109,0.260439,0.039589,0.700232
zeta-quantile_param_4238,0.201132,0.171558,0.055790,0.523069
zeta-quantile_param_4239,0.132518,0.032352,0.003457,0.875455
zeta-quantile_param_4240,0.406646,0.444451,0.031449,0.979967
zeta-quantile_param_4241,0.670488,0.717460,0.201454,0.898224
zeta-quantile_param_4242,0.718883,0.818799,0.107738,0.968081
zeta-quantile_param_4243,0.538912,0.594497,0.070940,0.879400
zeta-quantile_param_4244,0.239333,0.170079,0.022842,0.623625
zeta-quantile_param_4245,0.776887,0.789441,0.351065,0.997243
zeta-quantile_param_4246,0.730433,0.732451,0.340396,0.993059
zeta-quantile_param_4247,0.604590,0.681173,0.010306,0.996241
zeta-quantile_param_4248,0.106840,0.023561,0.000123,0.807615
zeta-quantile_param_4249,0.415453,0.483751,0.003132,0.902076
zeta-quantile_param_4250,0.350782,0.375352,0.006630,0.836162
zeta-quantile_param_4251,0.338221,0.307338,0.066479,0.731876
zeta-quantile_param_4252,0.191962,0.086308,0.001346,0.845182
zeta-quantile_param_4253,0.589053,0.565300,0.287170,0.974311
zeta-quantile_param_4254,0.707809,0.731991,0.242976,0.970211
zeta-quantile_param_4255,0.407088,0.439986,0.005037,0.917652
zeta-quantile_param_4256,0.496597,0.427060,0.003447,0.999921
zeta-quantile_param_4257,0.618794,0.610959,0.265188,0.951954
zeta-quantile_param_4258,0.341329,0.403356,0.017168,0.733188
zeta-quantile_param_4259,0.749481,0.749878,0.244226,0.992155
zeta-quantile_param_4260,0.502103,0.477516,0.029946,0.941628
zeta-quantile_param_4261,0.598916,0.615832,0.040387,0.953092
zeta-quantile_param_4262,0.617635,0.663702,0.015205,0.991502
zeta-quantile_param_4263,0.169138,0.140726,0.001945,0.610853
zeta-quantile_param_4264,0.273874,0.240724,0.000379,0.942472
zeta-quantile_param_4265,0.123135,0.089829,0.001645,0.502280
zeta-quantile_param_4266,0.561987,0.611055,0.025324,0.977026
zeta-quantile_param_4267,0.532347,0.461943,0.225361,0.993310
zeta-quantile_param_4268,0.706448,0.706205,0.223845,0.997612
zeta-quantile_param_4269,0.641992,0.618330,0.175457,0.994863
zeta-quantile_param_4270,0.719499,0.816411,0.036285,0.983545
zeta-quantile_param_4271,0.536235,0.630275,0.006032,0.995156
zeta-quantile_param_4272,0.652088,0.675834,0.264206,0.979812
zeta-quantile_param_4273,0.635789,0.652575,0.209305,0.992613
zeta-quantile_param_4274,0.595504,0.636568,0.044203,0.950572
zeta-quantile_param_4275,0.635928,0.692796,0.001048,0.994863
zeta-quantile_param_4276,0.606096,0.649954,0.057345,0.962746
zeta-quantile_param_4277,0.849234,0.949731,0.264197,0.999639
zeta-quantile_param_4278,0.665870,0.677451,0.069951,0.995110
zeta-quantile_param_4279,0.608500,0.618172,0.231470,0.944572
zeta-quantile_param_4280,0.319924,0.099936,0.000477,0.992497
zeta-quantile_param_4281,0.105602,0.090258,0.004533,0.600243
zeta-quantile_param_4282,0.393142,0.341431,0.026602,0.983057
zeta-quantile_param_4283,0.535484,0.562917,0.045966,0.960089
zeta-quantile_param_4284,0.713904,0.789976,0.132081,0.979238
zeta-quantile_param_4285,0.712235,0.743539,0.206641,0.986831
zeta-quantile_param_4286,0.185948,0.119739,0.004521,0.824498
zeta-quantile_param_4287,0.813771,0.805877,0.540878,0.975535
zeta-quantile_param_4288,0.458945,0.513791,0.061647,0.958550
zeta-quantile_param_4289,0.607316,0.530061,0.253466,0.960307
zeta-quantile_param_4290,0.244851,0.214755,0.014745,0.656735
zeta-quantile_param_4291,0.799393,0.815902,0.464295,0.967011
zeta-quantile_param_4292,0.514751,0.479475,0.009897,0.994027
zeta-quantile_param_4293,0.839150,0.903786,0.214270,0.999391
zeta-quantile_param_4294,0.568113,0.639213,0.005968,0.983989
zeta-quantile_param_4295,0.410464,0.147340,0.002564,0.999938
zeta-quantile_param_4296,0.642539,0.666111,0.080162,0.996805
zeta-quantile_param_4297,0.587625,0.687862,0.022700,0.995893
zeta-quantile_param_4298,0.392770,0.352638,0.008724,0.999350
zeta-quantile_param_4299,0.656224,0.724935,0.130066,0.975197
zeta-quantile_param_4300,0.653649,0.833431,0.040084,0.983111
zeta-quantile_param_4301,0.180099,0.169815,0.010286,0.456218
zeta-quantile_param_4302,0.196668,0.094680,0.004057,0.777629
zeta-quantile_param_4303,0.700311,0.718252,0.419617,0.890546
zeta-quantile_param_4304,0.871464,0.897190,0.533542,0.996462
zeta-quantile_param_4305,0.649822,0.637581,0.316927,0.977189
zeta-quantile_param_4306,0.525497,0.511404,0.240625,0.851912
zeta-quantile_param_4307,0.405484,0.402042,0.018104,0.935145
zeta-quantile_param_4308,0.707442,0.731436,0.247755,0.977272
zeta-quantile_param_4309,0.650685,0.651059,0.213805,0.991161
zeta-quantile_param_4310,0.778847,0.829791,0.246198,0.998622
zeta-quantile_param_4311,0.536585,0.518435,0.023057,0.997066
zeta-quantile_param_4312,0.440812,0.520079,0.007153,0.950706
zeta-quantile_param_4313,0.610987,0.567660,0.350231,0.950606
zeta-quantile_param_4314,0.140764,0.095945,0.015674,0.889461
zeta-quantile_param_4315,0.593403,0.614209,0.147983,0.972876
zeta-quantile_param_4316,0.513150,0.589365,0.040908,0.926699
zeta-quantile_param_4317,0.813258,0.826693,0.446520,0.985358
zeta-quantile_param_4318,0.806310,0.860521,0.376235,0.998220
zeta-quantile_param_4319,0.983235,0.997729,0.799159,0.999998
zeta-quantile_param_4320,0.972452,0.988629,0.772726,0.999990
zeta-quantile_param_4321,0.052370,0.036220,0.000782,0.257320
zeta-quantile_param_4322,0.095472,0.089515,0.003707,0.317233
zeta-quantile_param_4323,0.092068,0.044979,0.000227,0.947043
zeta-quantile_param_4324,0.227077,0.131961,0.000383,0.815214
zeta-quantile_param_4325,0.406001,0.399743,0.001316,0.971591
zeta-quantile_param_4326,0.876297,0.886160,0.514900,0.998114
zeta-quantile_param_4327,0.653693,0.645161,0.300084,0.964675
zeta-quantile_param_4328,0.794721,0.838576,0.246941,0.999612
zeta-quantile_param_4329,0.292186,0.106726,0.002288,0.979414
zeta-quantile_param_4330,0.603985,0.585038,0.253336,0.969201
zeta-quantile_param_4331,0.855181,0.908284,0.315316,0.999578
zeta-quantile_param_4332,0.645286,0.726920,0.023171,0.991809
zeta-quantile_param_4333,0.830443,0.893864,0.254423,0.999648
zeta-quantile_param_4334,0.753794,0.833605,0.253097,0.993228
zeta-quantile_param_4335,0.680697,0.771345,0.014919,0.995240
zeta-quantile_param_4336,0.737147,0.758133,0.248701,0.999845
zeta-quantile_param_4337,0.724698,0.779303,0.203008,0.993460
zeta-quantile_param_4338,0.864002,0.893558,0.400096,0.999770
zeta-quantile_param_4339,0.828451,0.905193,0.237631,0.999690
zeta-quantile_param_4340,0.860275,0.902973,0.364078,0.999583
zeta-quantile_param_4341,0.874975,0.934091,0.339355,0.999929
zeta-quantile_param_4342,0.670407,0.756669,0.050875,0.998358
zeta-quantile_param_4343,0.475138,0.459027,0.024546,0.963324
zeta-quantile_param_4344,0.781381,0.844993,0.210286,0.997705
zeta-quantile_param_4345,0.791868,0.925981,0.098710,0.999805
zeta-quantile_param_4346,0.808842,0.886215,0.070202,0.998112
zeta-quantile_param_4347,0.833234,0.901605,0.105122,0.999967
zeta-quantile_param_4348,0.878856,0.936988,0.273657,0.999163
zeta-quantile_param_4349,0.764133,0.845777,0.196372,0.999768
zeta-quantile_param_4350,0.768615,0.794422,0.158114,0.998568
zeta-quantile_param_4351,0.942826,0.973163,0.409969,0.999696
zeta-quantile_param_4352,0.675912,0.699857,0.228433,0.999256
zeta-quantile_param_4353,0.626664,0.670143,0.037287,0.999258
zeta-quantile_param_4354,0.871397,0.905656,0.458491,0.999326
zeta-quantile_param_4355,0.633959,0.712236,0.014661,0.998606
zeta-quantile_param_4356,0.589543,0.642882,0.036545,0.995454
zeta-quantile_param_4357,0.787587,0.832762,0.279524,0.995336
zeta-quantile_param_4358,0.894203,0.908099,0.698985,0.966139
zeta-quantile_param_4359,0.325717,0.379026,0.006135,0.794783
zeta-quantile_param_4360,0.720361,0.933332,0.022980,0.998854
zeta-quantile_param_4361,0.267139,0.177731,0.000687,0.938195
zeta-quantile_param_4362,0.177621,0.138524,0.000340,0.643198
zeta-quantile_param_4363,0.203649,0.126477,0.000137,0.959755
zeta-quantile_param_4364,0.609785,0.601431,0.237771,0.991419
zeta-quantile_param_4365,0.741084,0.794438,0.279627,0.988256
zeta-quantile_param_4366,0.660046,0.682632,0.101111,0.992082
zeta-quantile_param_4367,0.825361,0.884262,0.273318,0.998589
zeta-quantile_param_4368,0.529139,0.491510,0.011622,0.983965
zeta-quantile_param_4369,0.703972,0.758492,0.224289,0.997387
zeta-quantile_param_4370,0.636339,0.644110,0.178758,0.995405
zeta-quantile_param_4371,0.334835,0.174524,0.001307,0.952860
zeta-quantile_param_4372,0.058289,0.027012,0.000095,0.355490
zeta-quantile_param_4373,0.519274,0.488693,0.237263,0.987819
zeta-quantile_param_4374,0.508294,0.518330,0.018258,0.910028
zeta-quantile_param_4375,0.146037,0.066624,0.000096,0.623350
zeta-quantile_param_4376,0.436851,0.415362,0.012966,0.974715
zeta-quantile_param_4377,0.701962,0.749145,0.200457,0.988160
zeta-quantile_param_4378,0.375240,0.343437,0.000689,0.986447
zeta-quantile_param_4379,0.545855,0.559377,0.004103,0.977503
zeta-quantile_param_4380,0.685690,0.734985,0.210267,0.986935
zeta-quantile_param_4381,0.174027,0.101703,0.002773,0.874395
zeta-quantile_param_4382,0.510616,0.459739,0.191442,0.879224
zeta-quantile_param_4383,0.556139,0.565504,0.059616,0.942600
zeta-quantile_param_4384,0.470114,0.465522,0.321316,0.656849
zeta-quantile_param_4385,0.144106,0.129862,0.023320,0.375739
zeta-quantile_param_4386,0.086637,0.065716,0.003840,0.284798
zeta-quantile_param_4387,0.081606,0.071157,0.007016,0.240209
zeta-quantile_param_4388,0.262417,0.348288,0.003764,0.621276
zeta-quantile_param_4389,0.074742,0.068592,0.002048,0.330012
zeta-quantile_param_4390,0.428675,0.425610,0.081753,0.765542
zeta-quantile_param_4391,0.035175,0.010180,0.000041,0.251442
zeta-quantile_param_4392,0.033319,0.025500,0.000017,0.167596
zeta-quantile_param_4393,0.040139,0.030829,0.001674,0.310113
zeta-quantile_param_4394,0.360489,0.415384,0.003584,0.812339
zeta-quantile_param_4395,0.221389,0.179020,0.008756,0.571793
zeta-quantile_param_4396,0.165224,0.132110,0.008236,0.818412
zeta-quantile_param_4397,0.512383,0.494262,0.332651,0.875505
zeta-quantile_param_4398,0.173304,0.158870,0.058357,0.425211
zeta-quantile_param_4399,0.910536,0.935078,0.496093,0.999651
zeta-quantile_param_4400,0.893692,0.918130,0.569044,0.995789
zeta-quantile_param_4401,0.847466,0.894239,0.364209,0.991169
zeta-quantile_param_4402,0.938158,0.973951,0.592612,0.999932
zeta-quantile_param_4403,0.896017,0.923597,0.550772,0.998798
zeta-quantile_param_4404,0.901483,0.981618,0.453968,0.999524
zeta-quantile_param_4405,0.638093,0.706828,0.041662,0.972336
zeta-quantile_param_4406,0.852424,0.929158,0.341304,0.998827
zeta-quantile_param_4407,0.740314,0.834940,0.191382,0.999817
zeta-quantile_param_4408,0.663448,0.770878,0.014354,0.995105
zeta-quantile_param_4409,0.284172,0.146669,0.019315,0.889177
zeta-quantile_param_4410,0.358551,0.392788,0.002888,0.886308
zeta-quantile_param_4411,0.788142,0.860103,0.119306,0.998813
zeta-quantile_param_4412,0.439630,0.452964,0.003690,0.940883
zeta-quantile_param_4413,0.556698,0.528176,0.035658,0.981780
zeta-quantile_param_4414,0.453918,0.504700,0.015747,0.967713
zeta-quantile_param_4415,0.771631,0.816096,0.276350,0.999333
zeta-quantile_param_4416,0.852508,0.951636,0.306845,0.999998
zeta-quantile_param_4417,0.520497,0.474338,0.114877,0.946240
zeta-quantile_param_4418,0.570436,0.526018,0.169479,0.947519
zeta-quantile_param_4419,0.254134,0.232664,0.053943,0.520097
zeta-quantile_param_4420,0.108138,0.097794,0.020951,0.292697
zeta-quantile_param_4421,0.146285,0.118237,0.013986,0.411373
zeta-quantile_param_4422,0.175251,0.145648,0.024928,0.501731
zeta-quantile_param_4423,0.594248,0.619854,0.219660,0.863595
zeta-quantile_param_4424,0.240747,0.205193,0.024154,0.715501
zeta-quantile_param_4425,0.137230,0.113375,0.003078,0.413848
zeta-quantile_param_4426,0.294333,0.296521,0.007398,0.806543
zeta-quantile_param_4427,0.303269,0.316697,0.014385,0.712080
zeta-quantile_param_4428,0.619232,0.624635,0.354764,0.926636
zeta-quantile_param_4429,0.105800,0.098308,0.016439,0.326799
zeta-quantile_param_4430,0.105848,0.079964,0.010636,0.392266
zeta-quantile_param_4431,0.338234,0.244877,0.008055,0.986566
zeta-quantile_param_4432,0.365448,0.224674,0.003052,0.989393
zeta-quantile_param_4433,0.627277,0.649535,0.194331,0.980458
zeta-quantile_param_4434,0.797181,0.836016,0.397338,0.984391
zeta-quantile_param_4435,0.458831,0.533167,0.009142,0.896124
zeta-quantile_param_4436,0.095417,0.082559,0.000322,0.354648
zeta-quantile_param_4437,0.088585,0.064557,0.000995,0.380143
zeta-quantile_param_4438,0.456453,0.418515,0.253674,0.932187
zeta-quantile_param_4439,0.133112,0.067257,0.000345,0.681315
zeta-quantile_param_4440,0.516656,0.546030,0.000786,0.951969
zeta-quantile_param_4441,0.681065,0.726645,0.059488,0.986454
zeta-quantile_param_4442,0.226492,0.141297,0.000571,0.844301
zeta-quantile_param_4443,0.558959,0.541574,0.159068,0.959832
zeta-quantile_param_4444,0.612660,0.579982,0.193478,0.989964
zeta-quantile_param_4445,0.183494,0.127106,0.000244,0.727474
zeta-quantile_param_4446,0.546059,0.592047,0.001448,0.989967
zeta-quantile_param_4447,0.392324,0.412893,0.001415,0.911248
zeta-quantile_param_4448,0.329967,0.290789,0.006151,0.997751
zeta-quantile_param_4449,0.537077,0.609062,0.000413,0.962004
zeta-quantile_param_4450,0.283674,0.164734,0.000267,0.897470
zeta-quantile_param_4451,0.337679,0.371667,0.009903,0.750808
zeta-quantile_param_4452,0.547355,0.576698,0.027163,0.987674
zeta-quantile_param_4453,0.490965,0.560896,0.000693,0.961721
zeta-quantile_param_4454,0.516835,0.560860,0.000150,0.959600
zeta-quantile_param_4455,0.154694,0.113946,0.002522,0.582750
zeta-quantile_param_4456,0.621982,0.633387,0.254432,0.998541
zeta-quantile_param_4457,0.427900,0.447702,0.000408,0.930531
zeta-quantile_param_4458,0.384852,0.395946,0.002482,0.887980
zeta-quantile_param_4459,0.623638,0.649807,0.268469,0.953691
zeta-quantile_param_4460,0.684949,0.702672,0.037038,0.992489
zeta-quantile_param_4461,0.606848,0.716321,0.012058,0.990672
zeta-quantile_param_4462,0.719935,0.744280,0.293227,0.997946
zeta-quantile_param_4463,0.789578,0.830383,0.292565,0.987276
zeta-quantile_param_4464,0.891066,0.945729,0.293116,0.999385
zeta-quantile_param_4465,0.359383,0.342291,0.034241,0.859321
zeta-quantile_param_4466,0.190698,0.155786,0.001410,0.856875
zeta-quantile_param_4467,0.417331,0.377356,0.007838,0.962378
zeta-quantile_param_4468,0.544208,0.524760,0.124618,0.952980
zeta-quantile_param_4469,0.361604,0.414289,0.003453,0.766191
zeta-quantile_param_4470,0.187904,0.161924,0.005389,0.610703
zeta-quantile_param_4471,0.502811,0.515809,0.062298,0.909362
zeta-quantile_param_4472,0.877853,0.980391,0.338042,0.999928
zeta-quantile_param_4473,0.928788,0.978960,0.598113,0.999999
zeta-quantile_param_4474,0.821863,0.900242,0.290349,0.996209
zeta-quantile_param_4475,0.816740,0.875683,0.315969,0.987204
zeta-quantile_param_4476,0.426679,0.412073,0.154294,0.795935
zeta-quantile_param_4477,0.574754,0.572488,0.195986,0.866179
zeta-quantile_param_4478,0.717110,0.759622,0.101899,0.998471
zeta-quantile_param_4479,0.637077,0.701513,0.136573,0.951372
zeta-quantile_param_4480,0.826505,0.829293,0.410032,0.999363
zeta-quantile_param_4481,0.733009,0.832508,0.077832,0.971726
zeta-quantile_param_4482,0.569186,0.577449,0.243509,0.920146
zeta-quantile_param_4483,0.441477,0.397413,0.101943,0.953524
zeta-quantile_param_4484,0.507543,0.501031,0.118168,0.939763
zeta-quantile_param_4485,0.491721,0.480202,0.051351,0.917130
zeta-quantile_param_4486,0.648440,0.669478,0.287542,0.934114
zeta-quantile_param_4487,0.471913,0.453047,0.006558,0.989916
zeta-quantile_param_4488,0.073506,0.052189,0.001053,0.418683
zeta-quantile_param_4489,0.617043,0.663829,0.022408,0.993435
zeta-quantile_param_4490,0.280813,0.265915,0.048856,0.646662
zeta-quantile_param_4491,0.080116,0.052089,0.000063,0.432232
zeta-quantile_param_4492,0.271734,0.107344,0.001382,0.954681
zeta-quantile_param_4493,0.464799,0.455332,0.043008,0.967695
zeta-quantile_param_4494,0.486533,0.337617,0.013929,0.993143
zeta-quantile_param_4495,0.387276,0.409295,0.023497,0.852131
zeta-quantile_param_4496,0.196898,0.141714,0.008918,0.704213
zeta-quantile_param_4497,0.328301,0.260644,0.003071,0.955444
zeta-quantile_param_4498,0.354880,0.367226,0.000332,0.903193
zeta-quantile_param_4499,0.627636,0.612504,0.177708,0.971961
zeta-quantile_param_4500,0.609315,0.624054,0.180501,0.947047
zeta-quantile_param_4501,0.419849,0.463393,0.034302,0.846773
zeta-quantile_param_4502,0.544188,0.539591,0.080854,0.944959
zeta-quantile_param_4503,0.591381,0.590259,0.258644,0.849441
zeta-quantile_param_4504,0.084904,0.046882,0.003704,0.567915
zeta-quantile_param_4505,0.505555,0.515803,0.182043,0.792376
zeta-quantile_param_4506,0.758569,0.775138,0.396557,0.954776
zeta-quantile_param_4507,0.222224,0.204772,0.056677,0.575058
zeta-quantile_param_4508,0.148188,0.116263,0.001272,0.660199
zeta-quantile_param_4509,0.332694,0.302820,0.003886,0.801314
zeta-quantile_param_4510,0.460823,0.482614,0.084991,0.820684
zeta-quantile_param_4511,0.174049,0.142797,0.000006,0.577664
zeta-quantile_param_4512,0.163587,0.132199,0.034051,0.486924
zeta-quantile_param_4513,0.766844,0.793827,0.411518,0.955939
zeta-quantile_param_4514,0.642333,0.759148,0.030225,0.984374
zeta-quantile_param_4515,0.437685,0.534011,0.010631,0.871894
zeta-quantile_param_4516,0.280415,0.280087,0.012208,0.797611
zeta-quantile_param_4517,0.121355,0.092892,0.008219,0.469126
zeta-quantile_param_4518,0.318006,0.253947,0.007567,0.838178
zeta-quantile_param_4519,0.409335,0.302691,0.017420,0.914032
zeta-quantile_param_4520,0.682232,0.703403,0.071800,0.984354
zeta-quantile_param_4521,0.832971,0.853489,0.328168,0.999417
zeta-quantile_param_4522,0.297390,0.228169,0.061211,0.707685
zeta-quantile_param_4523,0.125017,0.062575,0.014543,0.467943
zeta-quantile_param_4524,0.724671,0.799438,0.132645,0.970043
zeta-quantile_param_4525,0.108662,0.088822,0.009084,0.468338
zeta-quantile_param_4526,0.230097,0.237001,0.056671,0.407126
zeta-quantile_param_4527,0.759181,0.789738,0.388055,0.941210
zeta-quantile_param_4528,0.675916,0.678239,0.284264,0.998226
zeta-quantile_param_4529,0.733557,0.772407,0.242431,0.999371
zeta-quantile_param_4530,0.606758,0.638308,0.021581,0.997897
zeta-quantile_param_4531,0.723957,0.725007,0.191129,0.999390
zeta-quantile_param_4532,0.755384,0.786423,0.226065,0.999687
